KEY	VALUE	COMMENTS
__id	en
resevents.dinner-party.desc	Hosted by {name}. Attract a wide range of guests.
resevents.dinner-party.npc-intro.m	I should introduce you to {name}. He throws very good dinner parties. Very boozy. Great way to meet friendly people with interesting opportunities.
resevents.dinner-party.npc-intro.f	I should introduce you to {name}. Her dinner parties are outstanding. And eclectic, too - you never know who you might meet and what they might have for you.

resevents.dinner-party.tickerinfo	{name} will be hosting another dinner party soon.
resevents.dinner-party.tickerstart	Dinner party hosted by {name} is about to begin.

resevents.dinner-party.intro-you	Your dinner parties are the talk of the town. I would love to attend one at some point.
resevents.dinner-party.later-npc	It would be a pleasure. I will be hosting one soon: {date}. Are you interested?
resevents.dinner-party.later-you	I would love to. What can I bring?
resevents.dinner-party.later-npc2	To make certain that the right caliber of guest attends, I ask everyone to make a substantial contribution to a charity of my choice. If you show yourself to be charitable, I know you'll fit right in.\n<indent=15><i>(You will need to spend {price} right now on party preparation, and come back on the specified date.)</i></indent>
resevents.dinner-party.later-you2	It would be a pleasure. See you then!\n<indent=15><i>(Pay {price} and commit to return.)</i></indent>
resevents.dinner-party.later-npc3	Don't forget: {date}. I'll see you then.
resevents.dinner-party.later-cancel	Unfortunately I can't make it this time.
resevents.dinner-party.skipped-npc	Hmm, there won't be one for a while. But ask me again in a few weeks.
resevents.dinner-party.denied-npc	You're not welcome at my parties.
resevents.dinner-party.waiting-you	Just wanted a reminder when the dinner party is happening?
resevents.dinner-party.waiting-npc	Mark your calendar for {date}. Hope to see you there.
resevents.dinner-party.active-you	I understand the dinner party is happening tonight?
resevents.dinner-party.active-npc2	Yes, and you're just in time. Come on in! Say hello to everyone.
resevents.dinner-party.active-you2	Thank you!\n<indent=15><i>(Attend the party.)</i></indent>
resevents.dinner-party.active-npc3	<i>You have a swell evening with some interesting people. Before everyone leaves, {name} asks:</i>\n{eventresult}

resevents.poker-night.icon	<sprite name="ui peep">
resevents.poker-night.name	Poker Night
resevents.poker-night.desc	Hosted by {name}. An occasion to meet some high rollers.
resevents.poker-night.npc-intro.m	I could introduce you to {name}. He hosts a regular poker nights not too far from here. I hear that people can get into all sorts of interesting deals over a few hands of cards.
resevents.poker-night.npc-intro.f	I could introduce you to {name}. Her card game evenings are entirely wholesome, but I hear they're just a cover. For what, I don't know.

resevents.poker-night.tickerinfo	{name} is looking for people interested in a poker night.
resevents.poker-night.tickerstart	Poker night hosted by {name} is about to begin.

resevents.poker-night.intro-you	I would love to get in on a few hands of poker, if you have room.
resevents.poker-night.later-npc	Yes, we'll have a small gathering pretty soon: {date}. High stakes crowd. Are you interested?
resevents.poker-night.later-you	I would love to. What kind of a buy in are we talking about?
resevents.poker-night.later-npc2	Table stakes are {price}. Non-refundable. It's not cheap, but the folks I'm gathering are serious. \n<indent=15><i>(You will need to spend {price} right now to buy in, and come back on the specified date.)</i></indent>
resevents.poker-night.later-you2	Here it is, count me in.\n<indent=15><i>(Pay {price} and commit to return.)</i></indent>
resevents.poker-night.later-npc3	Great. See you then.
resevents.poker-night.later-cancel	I'll think about it.
resevents.poker-night.skipped-npc	Yes, I'm working on putting together a solid group. Ask me again in a few weeks.
resevents.poker-night.denied-npc	The likes of you are not welcome at my table.
resevents.poker-night.waiting-you	When is the game night again?
resevents.poker-night.waiting-npc	We're meeting here on {date}. Don't miss it!
resevents.poker-night.active-you	I'm here for the game.
resevents.poker-night.active-npc2	You're just in time. Come on in! Say hello to everyone.
resevents.poker-night.active-you2	Hello there!\n<indent=15><i>(Join the game.)</i></indent>
resevents.poker-night.active-npc3	<i>You spend an electrifying evening among some high rollers. Before everyone disperses into the night, {name} asks:</i>\n{eventresult}

resevents.working-lunch.icon	<sprite name="ui peep">
resevents.working-lunch.name	Lunch Club
resevents.working-lunch.desc	Hosted by {name}. Invited guests come to talk shop and share business knowledge.
resevents.working-lunch.npc-intro.m	Allow me to introduce you to {name}. He gets neighborhood businessmen together every once in a while to talk shop over a working lunch. I've heard they're rather, um, educational.
resevents.working-lunch.npc-intro.f	Allow me to introduce you to {name}. She hosts this fantistic luncheon every now and again. It's a place to talk shop and share, um, business ideas.

resevents.bourbon-smuggling.tickerinfo	{name} is hosting some visitors with connections to distilleries soon.
resevents.bourbon-smuggling.tickerstart	A meeting hosted by {name} is today. Head over to get some bourbon-related connections.

resevents.bourbon-smuggling.intro-you	I've heard you've got connections with certain individuals who can get to the reserves of bourbon in Kentucky.
resevents.bourbon-smuggling.later-npc	I do indeed. They're supposed to stop by on {date}. Want to drop by then?
resevents.bourbon-smuggling.later-you	I just might.
resevents.bourbon-smuggling.later-npc2	You will need some cash in advance to show you're serious.\n<indent=15><i>(You will need to spend {price} right now to secure your spot on the guest list, and come back on the specified date.)</i></indent>
resevents.bourbon-smuggling.later-you2	Seems lucrative.\n<indent=15><i>(Pay {price} and commit to return.)</i></indent>
resevents.bourbon-smuggling.later-npc3	Don't forget: {date}. I'll see you then.
resevents.bourbon-smuggling.later-cancel	Unfortunately I can't make it this time.
resevents.bourbon-smuggling.skipped-npc	Events with this caliber of guests can't happen every day. Ask me in a few weeks and we'll see.
resevents.bourbon-smuggling.denied-npc	I would never introduce someone like you to those fine people from Kentucky.
resevents.bourbon-smuggling.waiting-you	When is your meeting thing again? I need to make sure my good suit is clean.
resevents.bourbon-smuggling.waiting-npc	Better make it your best suit. It's {date}.
resevents.bourbon-smuggling.active-you	Good day. I'm hear for that chat about bourbon supplies.
resevents.bourbon-smuggling.active-npc2	Right on time. Everyone is here.
resevents.bourbon-smuggling.active-you2	Let's get down to business!\n<indent=15><i>Sit down for the fact to face.</i></indent>
resevents.bourbon-smuggling.active-npc3	<i>It was indeed an educational experience this afternoon. Before everyone emerges into the fading daylight, {name} asks:</i>\n{eventresult}

resevents.bourbon-kentucky.intro-you	I've heard that there are options to get some bourbon over here in Kentukcy. Know anyone who might have some knowledge of hidden bourbon?
resevents.bourbon-kentucky.later-npc	I do indeed. They're supposed to stop by on {date}. Want to drop by then?
resevents.bourbon-kentucky.later-you	I just might.
resevents.bourbon-kentucky.later-npc2	You will need some cash to reserve as a deposit on the good stuff.\n<indent=15><i>(You will need to spend {price} right now to secure your spot on the guest list, and come back on the specified date.)</i></indent>
resevents.bourbon-kentucky.later-you2	I can spare a deposit, sure.\n<indent=15><i>(Pay {price} and commit to return.)</i></indent>
resevents.bourbon-kentucky.later-npc3	Don't forget: {date}. I'll see you then.
resevents.bourbon-kentucky.later-cancel	Unfortunately I can't make it this time.
resevents.bourbon-kentucky.skipped-npc	These supplies - especially of this quality - don't become available very often. Ask me in a few weeks and we'll see.
